gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000185668,False,POU3F1,NCBITaxon:9606,gene
ENSG00000238063,False,LINC01685,NCBITaxon:9606,gene
ENSG00000116954,False,RRAGC,NCBITaxon:9606,gene
ENSG00000228436,False,RP5-864K19.4,NCBITaxon:9606,gene
ENSG00000214114,False,MYCBP,NCBITaxon:9606,gene
ENSG00000174574,False,AKIRIN1,NCBITaxon:9606,gene
ENSG00000168653,False,NDUFS5,NCBITaxon:9606,gene
ENSG00000127603,False,MACF1,NCBITaxon:9606,gene
ENSG00000090621,False,PABPC4,NCBITaxon:9606,gene
ENSG00000116983,False,HPCAL4,NCBITaxon:9606,gene
ENSG00000084072,False,PPIE,NCBITaxon:9606,gene
ENSG00000116985,False,BMP8B,NCBITaxon:9606,gene
ENSG00000198754,False,OXCT2,NCBITaxon:9606,gene
ENSG00000261798,False,RP1-118J21.25,NCBITaxon:9606,gene
ENSG00000284719,False,RP1-118J21.27,NCBITaxon:9606,gene
ENSG00000043514,False,TRIT1,NCBITaxon:9606,gene
ENSG00000116990,False,MYCL,NCBITaxon:9606,gene
ENSG00000168389,False,MFSD2A,NCBITaxon:9606,gene
ENSG00000131236,False,CAP1,NCBITaxon:9606,gene
ENSG00000131238,False,PPT1,NCBITaxon:9606,gene
ENSG00000117000,False,RLF,NCBITaxon:9606,gene
ENSG00000259943,False,RP1-39G22.7,NCBITaxon:9606,gene
ENSG00000084073,False,ZMPSTE24,NCBITaxon:9606,gene
ENSG00000049089,False,COL9A2,NCBITaxon:9606,gene
ENSG00000084070,False,SMAP2,NCBITaxon:9606,gene
ENSG00000187801,False,ZFP69B,NCBITaxon:9606,gene
ENSG00000187815,False,ZFP69,NCBITaxon:9606,gene
ENSG00000238287,False,RP11-656D10.3,NCBITaxon:9606,gene
ENSG00000164002,False,EXO5,NCBITaxon:9606,gene
ENSG00000117010,False,ZNF684,NCBITaxon:9606,gene
ENSG00000117016,False,RIMS3,NCBITaxon:9606,gene
ENSG00000272145,False,NFYC-AS1,NCBITaxon:9606,gene
ENSG00000066136,False,NFYC,NCBITaxon:9606,gene
ENSG00000179862,False,CITED4,NCBITaxon:9606,gene
ENSG00000171793,False,CTPS1,NCBITaxon:9606,gene
ENSG00000281207,False,SLFNL1-AS1,NCBITaxon:9606,gene
ENSG00000010803,False,SCMH1,NCBITaxon:9606,gene
ENSG00000127124,False,HIVEP3,NCBITaxon:9606,gene
ENSG00000198815,False,FOXJ3,NCBITaxon:9606,gene
ENSG00000177181,False,RIMKLA,NCBITaxon:9606,gene
ENSG00000066185,False,ZMYND12,NCBITaxon:9606,gene
ENSG00000127125,False,PPCS,NCBITaxon:9606,gene
ENSG00000186409,False,CCDC30,NCBITaxon:9606,gene
ENSG00000171960,False,PPIH,NCBITaxon:9606,gene
ENSG00000234917,False,RP5-994D16.3,NCBITaxon:9606,gene
ENSG00000065978,False,YBX1,NCBITaxon:9606,gene
ENSG00000117385,False,P3H1,NCBITaxon:9606,gene
ENSG00000164008,False,C1orf50,NCBITaxon:9606,gene
ENSG00000177868,False,SVBP,NCBITaxon:9606,gene
ENSG00000164010,False,ERMAP,NCBITaxon:9606,gene
ENSG00000228192,False,RP11-342M1.3,NCBITaxon:9606,gene
ENSG00000164011,False,ZNF691,NCBITaxon:9606,gene
ENSG00000117394,False,SLC2A1,NCBITaxon:9606,gene
ENSG00000227533,False,SLC2A1-AS1,NCBITaxon:9606,gene
ENSG00000117395,False,EBNA1BP2,NCBITaxon:9606,gene
ENSG00000243710,False,CFAP57,NCBITaxon:9606,gene
ENSG00000066056,False,TIE1,NCBITaxon:9606,gene
ENSG00000234694,False,RP1-92O14.3,NCBITaxon:9606,gene
ENSG00000117399,False,CDC20,NCBITaxon:9606,gene
ENSG00000066322,False,ELOVL1,NCBITaxon:9606,gene
ENSG00000159479,False,MED8,NCBITaxon:9606,gene
ENSG00000198198,False,SZT2,NCBITaxon:9606,gene
ENSG00000178922,False,HYI,NCBITaxon:9606,gene
ENSG00000142949,False,PTPRF,NCBITaxon:9606,gene
ENSG00000066135,False,KDM4A,NCBITaxon:9606,gene
ENSG00000236200,False,KDM4A-AS1,NCBITaxon:9606,gene
ENSG00000126091,False,ST3GAL3,NCBITaxon:9606,gene
ENSG00000237950,False,RP11-7O11.9,NCBITaxon:9606,gene
ENSG00000117408,False,IPO13,NCBITaxon:9606,gene
ENSG00000132768,False,DPH2,NCBITaxon:9606,gene
ENSG00000117410,False,ATP6V0B,NCBITaxon:9606,gene
ENSG00000117411,False,B4GALT2,NCBITaxon:9606,gene
ENSG00000159214,False,CCDC24,NCBITaxon:9606,gene
ENSG00000178028,False,DMAP1,NCBITaxon:9606,gene
ENSG00000117419,False,ERI3,NCBITaxon:9606,gene
ENSG00000187147,False,RNF220,NCBITaxon:9606,gene
ENSG00000126106,False,TMEM53,NCBITaxon:9606,gene
ENSG00000198520,False,ARMH1,NCBITaxon:9606,gene
ENSG00000142945,False,KIF2C,NCBITaxon:9606,gene
ENSG00000225721,False,RP11-269F19.10,NCBITaxon:9606,gene
ENSG00000142937,False,RPS8,NCBITaxon:9606,gene
ENSG00000142959,False,BEST4,NCBITaxon:9606,gene
ENSG00000173846,False,PLK3,NCBITaxon:9606,gene
ENSG00000188396,False,DYNLT4,NCBITaxon:9606,gene
ENSG00000222009,False,BTBD19,NCBITaxon:9606,gene
ENSG00000117425,False,PTCH2,NCBITaxon:9606,gene
ENSG00000070785,False,EIF2B3,NCBITaxon:9606,gene
ENSG00000126107,False,HECTD3,NCBITaxon:9606,gene
ENSG00000126088,False,UROD,NCBITaxon:9606,gene
ENSG00000162415,False,ZSWIM5,NCBITaxon:9606,gene
ENSG00000281912,False,LINC01144,NCBITaxon:9606,gene
ENSG00000186603,False,HPDL,NCBITaxon:9606,gene
ENSG00000132781,False,MUTYH,NCBITaxon:9606,gene
ENSG00000132773,False,TOE1,NCBITaxon:9606,gene
ENSG00000070759,False,TESK2,NCBITaxon:9606,gene
ENSG00000280670,False,CCDC163,NCBITaxon:9606,gene
ENSG00000132763,False,MMACHC,NCBITaxon:9606,gene
ENSG00000117450,False,PRDX1,NCBITaxon:9606,gene
ENSG00000117448,False,AKR1A1,NCBITaxon:9606,gene
ENSG00000132780,False,NASP,NCBITaxon:9606,gene
ENSG00000159588,False,CCDC17,NCBITaxon:9606,gene
ENSG00000159592,False,GPBP1L1,NCBITaxon:9606,gene
ENSG00000159596,False,TMEM69,NCBITaxon:9606,gene
ENSG00000197429,False,IPP,NCBITaxon:9606,gene
ENSG00000086015,False,MAST2,NCBITaxon:9606,gene
ENSG00000117461,False,PIK3R3,NCBITaxon:9606,gene
ENSG00000085998,False,POMGNT1,NCBITaxon:9606,gene
ENSG00000171357,False,LURAP1,NCBITaxon:9606,gene
ENSG00000132128,False,LRRC41,NCBITaxon:9606,gene
ENSG00000173660,False,UQCRH,NCBITaxon:9606,gene
ENSG00000117481,False,NSUN4,NCBITaxon:9606,gene
ENSG00000117480,False,FAAH,NCBITaxon:9606,gene
ENSG00000079277,False,MKNK1,NCBITaxon:9606,gene
ENSG00000142961,False,MOB3C,NCBITaxon:9606,gene
ENSG00000123472,False,ATPAF1,NCBITaxon:9606,gene
ENSG00000159658,False,EFCAB14,NCBITaxon:9606,gene
ENSG00000224805,False,LINC00853,NCBITaxon:9606,gene
ENSG00000162366,False,PDZK1IP1,NCBITaxon:9606,gene
ENSG00000162367,False,TAL1,NCBITaxon:9606,gene
ENSG00000123473,False,STIL,NCBITaxon:9606,gene
ENSG00000162368,False,CMPK1,NCBITaxon:9606,gene
ENSG00000237424,False,FOXD2-AS1,NCBITaxon:9606,gene
ENSG00000186564,False,FOXD2,NCBITaxon:9606,gene
ENSG00000117834,False,SLC5A9,NCBITaxon:9606,gene
ENSG00000272491,False,RP5-1024N4.4,NCBITaxon:9606,gene
ENSG00000132122,False,SPATA6,NCBITaxon:9606,gene
ENSG00000162373,False,BEND5,NCBITaxon:9606,gene
ENSG00000185104,False,FAF1,NCBITaxon:9606,gene
ENSG00000123080,False,CDKN2C,NCBITaxon:9606,gene
ENSG00000123091,False,RNF11,NCBITaxon:9606,gene
ENSG00000085831,False,TTC39A,NCBITaxon:9606,gene
ENSG00000085832,False,EPS15,NCBITaxon:9606,gene
ENSG00000227070,False,EPS15-AS1,NCBITaxon:9606,gene
ENSG00000117859,False,OSBPL9,NCBITaxon:9606,gene
ENSG00000078618,False,NRDC,NCBITaxon:9606,gene
ENSG00000266993,False,RP4-657D16.3,NCBITaxon:9606,gene
ENSG00000272175,False,RP4-657D16.6,NCBITaxon:9606,gene
ENSG00000169213,False,RAB3B,NCBITaxon:9606,gene
ENSG00000117862,False,TXNDC12,NCBITaxon:9606,gene
ENSG00000198841,False,KTI12,NCBITaxon:9606,gene
ENSG00000134717,False,BTF3L4,NCBITaxon:9606,gene
ENSG00000157077,False,ZFYVE9,NCBITaxon:9606,gene
ENSG00000154222,False,CC2D1B,NCBITaxon:9606,gene
ENSG00000085840,False,ORC1,NCBITaxon:9606,gene
ENSG00000134748,False,PRPF38A,NCBITaxon:9606,gene
ENSG00000134744,False,TUT4,NCBITaxon:9606,gene
ENSG00000116157,False,GPX7,NCBITaxon:9606,gene
ENSG00000182183,False,SHISAL2A,NCBITaxon:9606,gene
ENSG00000162377,False,COA7,NCBITaxon:9606,gene
ENSG00000162378,False,ZYG11B,NCBITaxon:9606,gene
ENSG00000121310,False,ECHDC2,NCBITaxon:9606,gene
ENSG00000116171,False,SCP2,NCBITaxon:9606,gene
ENSG00000174348,False,PODN,NCBITaxon:9606,gene
ENSG00000162383,False,SLC1A7,NCBITaxon:9606,gene
ENSG00000157184,False,CPT2,NCBITaxon:9606,gene
ENSG00000236723,False,RP5-1024G6.2,NCBITaxon:9606,gene
ENSG00000162384,False,CZIB,NCBITaxon:9606,gene
ENSG00000259818,False,RP5-1024G6.7,NCBITaxon:9606,gene
ENSG00000162385,False,MAGOH,NCBITaxon:9606,gene
ENSG00000226754,False,RP5-1024G6.5,NCBITaxon:9606,gene
ENSG00000157193,False,LRP8,NCBITaxon:9606,gene
ENSG00000225675,False,LINC01771,NCBITaxon:9606,gene
ENSG00000230138,False,LINC02812,NCBITaxon:9606,gene
ENSG00000058804,False,NDC1,NCBITaxon:9606,gene
ENSG00000058799,False,YIPF1,NCBITaxon:9606,gene
ENSG00000081870,False,HSPB11,NCBITaxon:9606,gene
ENSG00000116212,False,LRRC42,NCBITaxon:9606,gene
ENSG00000116209,False,TMEM59,NCBITaxon:9606,gene
ENSG00000116205,False,TCEANC2,NCBITaxon:9606,gene
ENSG00000215883,False,CYB5RL,NCBITaxon:9606,gene
ENSG00000116221,False,MRPL37,NCBITaxon:9606,gene
ENSG00000157216,False,SSBP3,NCBITaxon:9606,gene
ENSG00000162390,False,ACOT11,NCBITaxon:9606,gene
ENSG00000243725,False,TTC4,NCBITaxon:9606,gene
ENSG00000162396,False,PARS2,NCBITaxon:9606,gene
ENSG00000006555,False,TTC22,NCBITaxon:9606,gene
ENSG00000162398,False,LEXM,NCBITaxon:9606,gene
ENSG00000116133,False,DHCR24,NCBITaxon:9606,gene
ENSG00000162402,False,USP24,NCBITaxon:9606,gene
ENSG00000231090,False,MIR4422HG,NCBITaxon:9606,gene
ENSG00000162407,False,PLPP3,NCBITaxon:9606,gene
ENSG00000173406,False,DAB1,NCBITaxon:9606,gene
ENSG00000162600,False,OMA1,NCBITaxon:9606,gene
ENSG00000162601,False,MYSM1,NCBITaxon:9606,gene
ENSG00000177606,False,JUN,NCBITaxon:9606,gene
ENSG00000237352,False,LINC01358,NCBITaxon:9606,gene
ENSG00000172456,False,FGGY,NCBITaxon:9606,gene
ENSG00000134709,False,HOOK1,NCBITaxon:9606,gene
ENSG00000134716,False,CYP2J2,NCBITaxon:9606,gene
ENSG00000162599,False,NFIA,NCBITaxon:9606,gene
ENSG00000162604,False,TM2D1,NCBITaxon:9606,gene
ENSG00000271200,False,PATJ-DT,NCBITaxon:9606,gene
ENSG00000132849,False,PATJ,NCBITaxon:9606,gene
ENSG00000240563,False,L1TD1,NCBITaxon:9606,gene
ENSG00000162607,False,USP1,NCBITaxon:9606,gene
ENSG00000116641,False,DOCK7,NCBITaxon:9606,gene
ENSG00000125703,False,ATG4C,NCBITaxon:9606,gene
ENSG00000088035,False,ALG6,NCBITaxon:9606,gene
ENSG00000142856,False,ITGB3BP,NCBITaxon:9606,gene
ENSG00000203965,False,EFCAB7,NCBITaxon:9606,gene
ENSG00000079739,False,PGM1,NCBITaxon:9606,gene
ENSG00000158966,False,CACHD1,NCBITaxon:9606,gene
ENSG00000162437,False,RAVER2,NCBITaxon:9606,gene
ENSG00000162434,False,JAK1,NCBITaxon:9606,gene
ENSG00000162433,False,AK4,NCBITaxon:9606,gene
ENSG00000116675,False,DNAJC6,NCBITaxon:9606,gene
ENSG00000213625,False,LEPROT,NCBITaxon:9606,gene
ENSG00000116678,False,LEPR,NCBITaxon:9606,gene
ENSG00000184588,False,PDE4B,NCBITaxon:9606,gene
ENSG00000152763,False,DNAI4,NCBITaxon:9606,gene
ENSG00000198160,False,MIER1,NCBITaxon:9606,gene
ENSG00000116704,False,SLC35D1,NCBITaxon:9606,gene
ENSG00000162594,False,IL23R,NCBITaxon:9606,gene
ENSG00000081985,False,IL12RB2,NCBITaxon:9606,gene
ENSG00000142864,False,SERBP1,NCBITaxon:9606,gene
ENSG00000116717,False,GADD45A,NCBITaxon:9606,gene
ENSG00000116729,False,WLS,NCBITaxon:9606,gene
ENSG00000024526,False,DEPDC1,NCBITaxon:9606,gene
ENSG00000033122,False,LRRC7,NCBITaxon:9606,gene
ENSG00000066557,False,LRRC40,NCBITaxon:9606,gene
ENSG00000116754,False,SRSF11,NCBITaxon:9606,gene
ENSG00000118454,False,ANKRD13C,NCBITaxon:9606,gene
ENSG00000197568,False,HHLA3,NCBITaxon:9606,gene
ENSG00000116761,False,CTH,NCBITaxon:9606,gene
ENSG00000235079,False,ZRANB2-AS1,NCBITaxon:9606,gene
ENSG00000132485,False,ZRANB2,NCBITaxon:9606,gene
ENSG00000172260,False,NEGR1,NCBITaxon:9606,gene
ENSG00000162620,False,LRRIQ3,NCBITaxon:9606,gene
ENSG00000254685,False,FPGT,NCBITaxon:9606,gene
ENSG00000259030,False,FPGT-TNNI3K,NCBITaxon:9606,gene
ENSG00000237324,False,RP11-439H8.4,NCBITaxon:9606,gene
ENSG00000272864,False,RP11-17E13.2,NCBITaxon:9606,gene
ENSG00000116791,False,CRYZ,NCBITaxon:9606,gene
ENSG00000162623,False,TYW3,NCBITaxon:9606,gene
ENSG00000117054,False,ACADM,NCBITaxon:9606,gene
ENSG00000137955,False,RABGGTB,NCBITaxon:9606,gene
ENSG00000184005,False,ST6GALNAC3,NCBITaxon:9606,gene
ENSG00000142892,False,PIGK,NCBITaxon:9606,gene
ENSG00000154027,False,AK5,NCBITaxon:9606,gene
ENSG00000036549,False,ZZZ3,NCBITaxon:9606,gene
ENSG00000077254,False,USP33,NCBITaxon:9606,gene
ENSG00000180488,False,MIGA1,NCBITaxon:9606,gene
ENSG00000235927,False,NEXN-AS1,NCBITaxon:9606,gene
ENSG00000162614,False,NEXN,NCBITaxon:9606,gene
ENSG00000162613,False,FUBP1,NCBITaxon:9606,gene
ENSG00000162616,False,DNAJB4,NCBITaxon:9606,gene
ENSG00000273338,False,RP11-386I14.4,NCBITaxon:9606,gene
ENSG00000137959,False,IFI44L,NCBITaxon:9606,gene
ENSG00000137965,False,IFI44,NCBITaxon:9606,gene
ENSG00000234184,False,LINC01781,NCBITaxon:9606,gene
ENSG00000233008,False,LINC01725,NCBITaxon:9606,gene
ENSG00000137941,False,TTLL7,NCBITaxon:9606,gene
ENSG00000271576,False,PRKACB-DT,NCBITaxon:9606,gene
ENSG00000142875,False,PRKACB,NCBITaxon:9606,gene
ENSG00000203943,False,SAMD13,NCBITaxon:9606,gene
ENSG00000117133,False,RPF1,NCBITaxon:9606,gene
ENSG00000174021,False,GNG5,NCBITaxon:9606,gene
ENSG00000122432,False,SPATA1,NCBITaxon:9606,gene
ENSG00000117151,False,CTBS,NCBITaxon:9606,gene
ENSG00000117155,False,SSX2IP,NCBITaxon:9606,gene
ENSG00000153898,False,MCOLN2,NCBITaxon:9606,gene
ENSG00000162643,False,DNAI3,NCBITaxon:9606,gene
ENSG00000055732,False,MCOLN3,NCBITaxon:9606,gene
ENSG00000097096,False,SYDE2,NCBITaxon:9606,gene
ENSG00000162642,False,C1orf52,NCBITaxon:9606,gene
ENSG00000142867,False,BCL10,NCBITaxon:9606,gene
ENSG00000117174,False,ZNHIT6,NCBITaxon:9606,gene
ENSG00000171502,False,COL24A1,NCBITaxon:9606,gene
ENSG00000285210,False,LINC02795,NCBITaxon:9606,gene
ENSG00000122417,False,ODF2L,NCBITaxon:9606,gene
ENSG00000261737,False,CLCA4-AS1_ENSG00000261737,NCBITaxon:9606,gene
ENSG00000097033,False,SH3GLB1,NCBITaxon:9606,gene
ENSG00000183291,False,SELENOF,NCBITaxon:9606,gene
ENSG00000153936,False,HS2ST1,NCBITaxon:9606,gene
ENSG00000143013,False,LMO4,NCBITaxon:9606,gene
ENSG00000237505,False,PKN2-AS1,NCBITaxon:9606,gene
ENSG00000065243,False,PKN2,NCBITaxon:9606,gene
ENSG00000137947,False,GTF2B,NCBITaxon:9606,gene
ENSG00000137944,False,KYAT3,NCBITaxon:9606,gene
ENSG00000213516,False,RBMXL1,NCBITaxon:9606,gene
ENSG00000117226,False,GBP3,NCBITaxon:9606,gene
ENSG00000117228,False,GBP1,NCBITaxon:9606,gene
ENSG00000162645,False,GBP2,NCBITaxon:9606,gene
ENSG00000213512,False,GBP7,NCBITaxon:9606,gene
ENSG00000162654,False,GBP4,NCBITaxon:9606,gene
ENSG00000284734,False,RP4-620F22.3,NCBITaxon:9606,gene
ENSG00000154451,False,GBP5,NCBITaxon:9606,gene
ENSG00000197147,False,LRRC8B,NCBITaxon:9606,gene
ENSG00000231999,False,LRRC8C-DT,NCBITaxon:9606,gene
ENSG00000171488,False,LRRC8C,NCBITaxon:9606,gene
ENSG00000272931,False,LRRC8D-DT,NCBITaxon:9606,gene
ENSG00000171492,False,LRRC8D,NCBITaxon:9606,gene
ENSG00000162664,False,ZNF326,NCBITaxon:9606,gene
ENSG00000122482,False,ZNF644,NCBITaxon:9606,gene
ENSG00000097046,False,CDC7,NCBITaxon:9606,gene
ENSG00000069702,False,TGFBR3,NCBITaxon:9606,gene
ENSG00000172031,False,EPHX4,NCBITaxon:9606,gene
ENSG00000189195,False,BTBD8,NCBITaxon:9606,gene
ENSG00000174842,False,GLMN,NCBITaxon:9606,gene
ENSG00000122484,False,RPAP2,NCBITaxon:9606,gene
ENSG00000162676,False,GFI1,NCBITaxon:9606,gene
ENSG00000067208,False,EVI5,NCBITaxon:9606,gene
ENSG00000122406,False,RPL5,NCBITaxon:9606,gene
ENSG00000154511,False,DIPK1A,NCBITaxon:9606,gene
ENSG00000143033,False,MTF2,NCBITaxon:9606,gene
ENSG00000117500,False,TMED5,NCBITaxon:9606,gene
ENSG00000122483,False,CCDC18,NCBITaxon:9606,gene
ENSG00000117505,False,DR1,NCBITaxon:9606,gene
ENSG00000137942,False,FNBP1L,NCBITaxon:9606,gene
ENSG00000067334,False,DNTTIP2,NCBITaxon:9606,gene
ENSG00000023909,False,GCLM,NCBITaxon:9606,gene
ENSG00000137962,False,ARHGAP29,NCBITaxon:9606,gene
ENSG00000117528,False,ABCD3,NCBITaxon:9606,gene
ENSG00000117519,False,CNN3,NCBITaxon:9606,gene
ENSG00000172339,False,ALG14,NCBITaxon:9606,gene
ENSG00000152078,False,TLCD4,NCBITaxon:9606,gene
ENSG00000122481,False,RWDD3,NCBITaxon:9606,gene
ENSG00000117569,False,PTBP2,NCBITaxon:9606,gene
ENSG00000188641,False,DPYD,NCBITaxon:9606,gene
ENSG00000232878,False,DPYD-AS1,NCBITaxon:9606,gene
ENSG00000162627,False,SNX7,NCBITaxon:9606,gene
ENSG00000156869,False,FRRS1,NCBITaxon:9606,gene
ENSG00000162688,False,AGL,NCBITaxon:9606,gene
ENSG00000228084,False,RP5-884G6.2,NCBITaxon:9606,gene
ENSG00000117620,False,SLC35A3,NCBITaxon:9606,gene
ENSG00000283761,False,RP4-714D9.5,NCBITaxon:9606,gene
ENSG00000156875,False,MFSD14A,NCBITaxon:9606,gene
ENSG00000156876,False,SASS6,NCBITaxon:9606,gene
ENSG00000122435,False,TRMT13,NCBITaxon:9606,gene
ENSG00000122477,False,LRRC39,NCBITaxon:9606,gene
ENSG00000137992,False,DBT,NCBITaxon:9606,gene
ENSG00000224616,False,RTCA-AS1,NCBITaxon:9606,gene
ENSG00000137996,False,RTCA,NCBITaxon:9606,gene
ENSG00000079335,False,CDC14A,NCBITaxon:9606,gene
ENSG00000162694,False,EXTL2,NCBITaxon:9606,gene
ENSG00000273204,False,RP4-549L20.3,NCBITaxon:9606,gene
ENSG00000162695,False,SLC30A7,NCBITaxon:9606,gene
ENSG00000117543,False,DPH5,NCBITaxon:9606,gene
ENSG00000235795,False,RP11-421L21.2,NCBITaxon:9606,gene
ENSG00000233184,False,RP11-421L21.3,NCBITaxon:9606,gene
ENSG00000225938,False,RP4-575N6.4,NCBITaxon:9606,gene
ENSG00000170989,False,S1PR1,NCBITaxon:9606,gene
ENSG00000185946,False,RNPC3,NCBITaxon:9606,gene
ENSG00000240038,False,AMY2B,NCBITaxon:9606,gene
ENSG00000198890,False,PRMT6,NCBITaxon:9606,gene
ENSG00000162631,False,NTNG1,NCBITaxon:9606,gene
ENSG00000134215,False,VAV3,NCBITaxon:9606,gene
ENSG00000230489,False,VAV3-AS1,NCBITaxon:9606,gene
ENSG00000226822,False,LINC02785,NCBITaxon:9606,gene
ENSG00000085491,False,SLC25A24,NCBITaxon:9606,gene
ENSG00000260879,False,RP11-483I13.5,NCBITaxon:9606,gene
ENSG00000162636,False,FAM102B,NCBITaxon:9606,gene
ENSG00000162639,False,HENMT1,NCBITaxon:9606,gene
ENSG00000134186,False,PRPF38B,NCBITaxon:9606,gene
ENSG00000116266,False,STXBP3,NCBITaxon:9606,gene
ENSG00000121957,False,GPSM2,NCBITaxon:9606,gene
ENSG00000121940,False,CLCC1,NCBITaxon:9606,gene
ENSG00000085433,False,WDR47,NCBITaxon:9606,gene
ENSG00000197780,False,TAF13,NCBITaxon:9606,gene
ENSG00000273382,False,TMEM167B-DT,NCBITaxon:9606,gene
ENSG00000215717,False,TMEM167B,NCBITaxon:9606,gene
ENSG00000270066,False,SCARNA2_ENSG00000270066,NCBITaxon:9606,gene
ENSG00000116299,False,ELAPOR1,NCBITaxon:9606,gene
ENSG00000031698,False,SARS1,NCBITaxon:9606,gene
ENSG00000143126,False,CELSR2,NCBITaxon:9606,gene
ENSG00000134222,False,PSRC1,NCBITaxon:9606,gene
ENSG00000134243,False,SORT1,NCBITaxon:9606,gene
ENSG00000143106,False,PSMA5,NCBITaxon:9606,gene
ENSG00000162650,False,ATXN7L2,NCBITaxon:9606,gene
ENSG00000174151,False,CYB561D1,NCBITaxon:9606,gene
ENSG00000181754,False,AMIGO1,NCBITaxon:9606,gene
ENSG00000065135,False,GNAI3,NCBITaxon:9606,gene
ENSG00000116337,False,AMPD2,NCBITaxon:9606,gene
ENSG00000168765,False,GSTM4,NCBITaxon:9606,gene
ENSG00000213366,False,GSTM2,NCBITaxon:9606,gene
ENSG00000134202,False,GSTM3,NCBITaxon:9606,gene
ENSG00000184371,False,CSF1,NCBITaxon:9606,gene
ENSG00000168710,False,AHCYL1,NCBITaxon:9606,gene
ENSG00000143093,False,STRIP1,NCBITaxon:9606,gene
ENSG00000258634,False,RP4-773N10.4,NCBITaxon:9606,gene
ENSG00000156150,False,ALX3,NCBITaxon:9606,gene
ENSG00000116396,False,KCNC4,NCBITaxon:9606,gene
ENSG00000227963,False,RBM15-AS1,NCBITaxon:9606,gene
ENSG00000162775,False,RBM15,NCBITaxon:9606,gene
ENSG00000168679,False,SLC16A4,NCBITaxon:9606,gene
ENSG00000273373,False,RP5-1074L1.4,NCBITaxon:9606,gene
ENSG00000134248,False,LAMTOR5,NCBITaxon:9606,gene
ENSG00000177301,False,KCNA2,NCBITaxon:9606,gene
ENSG00000259834,False,RP11-284N8.3,NCBITaxon:9606,gene
ENSG00000177272,False,KCNA3,NCBITaxon:9606,gene
ENSG00000143119,False,CD53,NCBITaxon:9606,gene
ENSG00000232811,False,RP11-96K19.2,NCBITaxon:9606,gene
ENSG00000121931,False,LRIF1,NCBITaxon:9606,gene
ENSG00000273010,False,RP11-96K19.5,NCBITaxon:9606,gene
ENSG00000156171,False,DRAM2,NCBITaxon:9606,gene
ENSG00000134255,False,CEPT1,NCBITaxon:9606,gene
ENSG00000273221,False,RP5-1180E21.5,NCBITaxon:9606,gene
ENSG00000162777,False,DENND2D,NCBITaxon:9606,gene
ENSG00000064886,False,CHI3L2,NCBITaxon:9606,gene
ENSG00000085465,False,OVGP1,NCBITaxon:9606,gene
ENSG00000116455,False,WDR77,NCBITaxon:9606,gene
ENSG00000116459,False,ATP5PB,NCBITaxon:9606,gene
ENSG00000143110,False,C1orf162,NCBITaxon:9606,gene
ENSG00000121933,False,TMIGD3,NCBITaxon:9606,gene
ENSG00000282608,False,ADORA3,NCBITaxon:9606,gene
ENSG00000116473,False,RAP1A,NCBITaxon:9606,gene
ENSG00000064703,False,DDX20,NCBITaxon:9606,gene
ENSG00000171385,False,KCND3,NCBITaxon:9606,gene
ENSG00000143079,False,CTTNBP2NL,NCBITaxon:9606,gene
ENSG00000134245,False,WNT2B,NCBITaxon:9606,gene
ENSG00000007341,False,ST7L,NCBITaxon:9606,gene
ENSG00000116489,False,CAPZA1,NCBITaxon:9606,gene
ENSG00000155363,False,MOV10,NCBITaxon:9606,gene
ENSG00000155366,False,RHOC,NCBITaxon:9606,gene
ENSG00000155367,False,PPM1J,NCBITaxon:9606,gene
ENSG00000155380,False,SLC16A1,NCBITaxon:9606,gene
ENSG00000226419,False,SLC16A1-AS1,NCBITaxon:9606,gene
ENSG00000238198,False,LRIG2-DT,NCBITaxon:9606,gene
ENSG00000198799,False,LRIG2,NCBITaxon:9606,gene
ENSG00000081026,False,MAGI3,NCBITaxon:9606,gene
ENSG00000116793,False,PHTF1,NCBITaxon:9606,gene
ENSG00000081019,False,RSBN1,NCBITaxon:9606,gene
ENSG00000134242,False,PTPN22,NCBITaxon:9606,gene
ENSG00000226167,False,AP4B1-AS1,NCBITaxon:9606,gene
ENSG00000188761,False,BCL2L15,NCBITaxon:9606,gene
ENSG00000134262,False,AP4B1,NCBITaxon:9606,gene
ENSG00000118655,False,DCLRE1B,NCBITaxon:9606,gene
ENSG00000235527,False,HIPK1-AS1,NCBITaxon:9606,gene
ENSG00000163349,False,HIPK1,NCBITaxon:9606,gene
ENSG00000197323,False,TRIM33,NCBITaxon:9606,gene
ENSG00000116752,False,BCAS2,NCBITaxon:9606,gene
ENSG00000175984,False,DENND2C,NCBITaxon:9606,gene
ENSG00000213281,False,NRAS,NCBITaxon:9606,gene
ENSG00000009307,False,CSDE1,NCBITaxon:9606,gene
ENSG00000052723,False,SIKE1,NCBITaxon:9606,gene
ENSG00000134198,False,TSPAN2,NCBITaxon:9606,gene
ENSG00000233730,False,LINC01765,NCBITaxon:9606,gene
ENSG00000173218,False,VANGL1,NCBITaxon:9606,gene
ENSG00000163393,False,SLC22A15,NCBITaxon:9606,gene
ENSG00000163399,False,ATP1A1,NCBITaxon:9606,gene
ENSG00000116815,False,CD58,NCBITaxon:9606,gene
ENSG00000116824,False,CD2,NCBITaxon:9606,gene
ENSG00000134247,False,PTGFRN,NCBITaxon:9606,gene
